"date_dt","c_agent","contract","doc","division","frc","nom_g","div_frc","nom_frc","amount"
2025-07-31 14:46:16.000,ИТЕКМА ООО,Договор №АТП-П 294/19 от 06.05.19г.,"Реализация (акт, накладная, УПД) 00БП-002180 от 31.07.2025 14:46:16",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,459228.26
2025-07-31 14:46:17.000,МЕГАМЕТАЛЛ ООО,Договор №АТП-П 088/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-002181 от 31.07.2025 14:46:17",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,4166.67
2025-07-31 14:46:18.000,МЗОЦМ ООО,Договор №АТП-П 207/16 от 20.06.2016г.,"Реализация (акт, накладная, УПД) 00БП-002182 от 31.07.2025 14:46:18",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,8761.21
2025-07-31 14:46:19.000,МЗСС АО,Договор №АТП-П 058/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-002183 от 31.07.2025 14:46:19",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,314265.04
2025-07-31 14:46:20.000,МИКСЕТ ООО,Договор №АТП-П 302/19 от 16.08.19г.,"Реализация (акт, накладная, УПД) 00БП-002184 от 31.07.2025 14:46:20",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,2685.32
2025-07-31 14:46:20.000,МИКСЕТ ООО,Договор №АТП-П 302/19 от 16.08.19г.,"Реализация (акт, накладная, УПД) 00БП-002184 от 31.07.2025 14:46:20",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1481.34
2025-07-31 14:46:21.000,МОСТ-1 ЦОМ ООО,Договор №АТП-П 128/14 от 09.07.14г.,"Реализация (акт, накладная, УПД) 00БП-002185 от 31.07.2025 14:46:21",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,4166.67
2025-07-31 14:46:22.000,МЦЕНСКПРОКАТ ООО,Договор №АТП-П 283/18 от 25.07.18г.,"Реализация (акт, накладная, УПД) 00БП-002186 от 31.07.2025 14:46:22",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,124357.38
2025-07-31 14:46:23.000,НОРМИН ООО,Договор №АТП-П 384/22 от 30.05.22г.,"Реализация (акт, накладная, УПД) 00БП-002187 от 31.07.2025 14:46:23",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,4166.67
2025-07-31 14:46:26.000,ПОЛЕМА АО,Договор №АТП-П 287/18 от 22.10.18г.,"Реализация (акт, накладная, УПД) 00БП-002190 от 31.07.2025 14:46:26",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1354114.5
2025-07-31 14:46:27.000,ПРЕПРЕГ-СКМ АО,Договор №АТП-П 063/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-002191 от 31.07.2025 14:46:27",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1866096.29
2025-07-31 14:46:28.000,РОТЕК КМ ООО,Договор № АТП-П 301/19 от 05.07.2019,"Реализация (акт, накладная, УПД) 00БП-002192 от 31.07.2025 14:46:28",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,35852.34
2025-07-31 14:46:29.000,АДИТИМ ООО,Договор №АТП-П 468/24 от 25.10.2024,"Реализация (акт, накладная, УПД) 00БП-002193 от 31.07.2025 14:46:29",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,4166.67
2025-07-31 14:46:30.000,СОРБИС ГРУПП ООО,Договор №АТП-П 353/21 от 24.02.21г.,"Реализация (акт, накладная, УПД) 00БП-002194 от 31.07.2025 14:46:30",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,141854.93
2025-07-31 14:46:31.000,СП-ДМ ООО,Договор №АТП-П 264/17 от 24.10.17г.,"Реализация (акт, накладная, УПД) 00БП-002195 от 31.07.2025 14:46:31",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,53339.79
2025-07-31 14:46:32.000,СПЕЦЛИТМАШ ООО,Договор №АТП-П 096/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-002196 от 31.07.2025 14:46:32",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,24683.4
2025-07-31 14:46:33.000,СПЕЦСТАЛЬ ООО НПК,Договор №АТП-П 333/20 от 01.09.20г.,"Реализация (акт, накладная, УПД) 00БП-002197 от 31.07.2025 14:46:33",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,4166.67
2025-07-31 14:46:34.000,СУПЕР-КРЕПЁЖ ООО ПКФ,Договор №АТП-П 356/21 от 24.03.21г.,"Реализация (акт, накладная, УПД) 00БП-002198 от 31.07.2025 14:46:34",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,4166.67
2025-07-31 14:46:35.000,ТЕКС-ЦЕНТР ООО,Договор №АТП-П 085/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-002199 от 31.07.2025 14:46:35",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,44748.21
2025-07-31 14:46:36.000,ТЕНЗОР АО,Договор №АТП-П 418/23 от 11.07.23г.,"Реализация (акт, накладная, УПД) 00БП-002200 от 31.07.2025 14:46:36",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,16829.71
2025-07-31 14:46:38.000,ТЕХПОЛИКОМ ООО НПФ,Договор №АТП-П 012/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-002202 от 31.07.2025 14:46:38",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,365704.39
2025-07-31 14:46:39.000,ТЕХРЕСУРС ООО,Договор №АТП-П 256/17 от 24.07.17г.,"Реализация (акт, накладная, УПД) 00БП-002203 от 31.07.2025 14:46:39",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,4166.67
2025-07-31 14:46:40.000,ТОЗ-МЕТИЗ АО,Договор №АТП-П 249/17 от 19.04.17г.,"Реализация (акт, накладная, УПД) 00БП-002204 от 31.07.2025 14:46:40",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,4166.67
2025-07-31 14:46:42.000,ТСМ ООО НТЦ,Договор №АТП-П 265/17 от 30.10.17г.,"Реализация (акт, накладная, УПД) 00БП-002206 от 31.07.2025 14:46:42",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,4166.67
2025-07-31 14:46:43.000,ФАРБУС ООО,Договор №АТП-П 057/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-002207 от 31.07.2025 14:46:43",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,7770.3
2025-07-31 14:46:44.000,ХИЗ ООО,Договор №АТП-П 319/20 от 18.06.20г.,"Реализация (акт, накладная, УПД) 00БП-002208 от 31.07.2025 14:46:44",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,4166.67
2025-07-31 14:46:45.000,ХИМИНДУСТРИЯ-ИНВЕСТ ООО,Договор №АТП-П 300/19 от 25.06.19г.,"Реализация (акт, накладная, УПД) 00БП-002209 от 31.07.2025 14:46:45",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,4166.67
2025-07-31 14:46:46.000,ХИМПРОДУКТ ИНЖИНИРИНГ ООО НПП,Договор №АТП-П 268/17 от 21.12.17г.,"Реализация (акт, накладная, УПД) 00БП-002210 от 31.07.2025 14:46:46",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,24654.29
2025-07-31 14:46:47.000,ХИМПРОДУКТ ООО,Договор №АТП-П 072/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-002211 от 31.07.2025 14:46:47",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,251108.64
2025-07-31 14:46:48.000,ЦАТ АО,Договор №АТП-П 397/22 от 22.12.22г.,"Реализация (акт, накладная, УПД) 00БП-002212 от 31.07.2025 14:46:48",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,4166.67
2025-07-31 14:46:49.000,ЦНИИЧЕРМЕТ ИМ.И.П. БАРДИНА ФГУП,Договор №АТП-П 133/14 от 18.09.14г.,"Реализация (акт, накладная, УПД) 00БП-002213 от 31.07.2025 14:46:49",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1340104.38
2025-07-31 14:46:50.000,ИНОКС ГРУПП ООО ТД,Договор № АТП-П 443/24 от 10.04.2024,"Реализация (акт, накладная, УПД) 00БП-002214 от 31.07.2025 14:46:50",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,4166.67
2025-07-31 14:46:52.000,ФИРМА ЭЛТЕП ООО,Договор №АТП-П 076/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-002216 от 31.07.2025 14:46:52",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,4166.67
2025-07-31 14:46:53.000,ТД ЭНЕРГОСЕРВИС ООО,Договор № АТП-П 452/24 от 10.07.2024,"Реализация (акт, накладная, УПД) 00БП-002217 от 31.07.2025 14:46:53",Новорогожская 01: ЦТП (20сч),Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,4166.67
2025-07-31 14:46:54.000,АЛКАМ ПЛЮС ООО,Договор №АТП-П 474/24 от 20.12.2024,"Реализация (акт, накладная, УПД) 00БП-002218 от 31.07.2025 14:46:54","15 ОАО ""КУМЗ""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,138840.84
2025-07-31 14:46:55.000,КУМЗ АО,Договор №АТП-П 039/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-002219 от 31.07.2025 14:46:55","15 ОАО ""КУМЗ""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,8531074.09
2025-07-31 14:46:56.000,ТМК-ИНОКС ООО,Договор №АТП-П 067/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-002220 от 31.07.2025 14:46:56","15 ОАО ""КУМЗ""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,444609.01
2025-07-31 14:46:58.000,ЕКАТЕРИНБУРГСКОЕ КУЗНЕЧНОЕ ПРОИЗВОДСТВО ООО,Договор №АТП-П 413/23 от 30.05.23г.,"Реализация (акт, накладная, УПД) 00БП-002222 от 31.07.2025 14:46:58","15 ОАО ""КУМЗ""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,291613.68
2025-07-31 14:47:00.000,ИКМЗ АО,Договор №АТП-П 285/18 от 27.07.18г.,"Реализация (акт, накладная, УПД) 00БП-002224 от 31.07.2025 14:47:00","15 ОАО ""КУМЗ""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,115403.36
2025-07-31 14:47:01.000,ПО ПТМ ООО,Договор №АТП-П 470/24 от 21.11.2024,"Реализация (акт, накладная, УПД) 00БП-002225 от 31.07.2025 14:47:01","16 ПАО ""Ижсталь""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,298425.6
2025-07-31 14:47:02.000,ИЖСТАЛЬ ПАО,Договор №АТП-П 126/14 от 30.06.14г.,"Реализация (акт, накладная, УПД) 00БП-002226 от 31.07.2025 14:47:02","16 ПАО ""Ижсталь""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1853581.46
2025-07-31 14:47:03.000,ПЛАКАРТ АО,Договор №АТП-П 366/21 от 12.07.21г.,"Реализация (акт, накладная, УПД) 00БП-002227 от 31.07.2025 14:47:03","16 ПАО ""Ижсталь""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,12609.21
2025-07-31 14:47:04.000,Чепецкий механический завод АО,Договор №АТП-П 111/14 от 15.11.13г.,"Реализация (акт, накладная, УПД) 00БП-002228 от 31.07.2025 14:47:04","16 ПАО ""Ижсталь""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,2074938.41
2025-07-31 14:47:05.000,КРАМЗ ООО,Договор №АТП-П 015/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-002229 от 31.07.2025 14:47:05","17 ""Сибирское региональное техническое представительство""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,2970068.96
2025-07-31 14:47:06.000,АЛЬЯНС 2008 ООО,Договор №АТП-П 108/13 от 17.10.13г.,"Реализация (акт, накладная, УПД) 00БП-002230 от 31.07.2025 14:47:06","17 ""Сибирское региональное техническое представительство""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,61487.81
2025-07-31 14:47:07.000,ЭКЗ АО,Договор №АТП-П 179/16 от 15.02.16г.,"Реализация (акт, накладная, УПД) 00БП-002231 от 31.07.2025 14:47:07","ЦТП 1.1 АО ""Электрокабель"" Кольчугинский завод",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,297178.62
2025-07-31 14:47:09.000,КОЛЬЧУГЦВЕТМЕТОБРАБОТКА ООО,Договор №АТП-П 050/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-002233 от 31.07.2025 14:47:09","ЦТП 1.1 АО ""Электрокабель"" Кольчугинский завод",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,34505.21
2025-07-31 14:47:10.000,КЗСС ООО,Договор №АТП-П 400/23 от 17.01.23г.,"Реализация (акт, накладная, УПД) 00БП-002234 от 31.07.2025 14:47:10","ЦТП 1.1 АО ""Электрокабель"" Кольчугинский завод",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,6458.01
2025-07-31 14:47:11.000,РЗ ОЦМ ПАО,Договор №АТП-П 041/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-002235 от 31.07.2025 14:47:11","19 ПАО ""РЗ ОЦМ""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,473583.52
2025-07-31 14:47:12.000,ЕЗ ОЦМ АО,Договор №АТП-П 248/17 от 19.04.17г.,"Реализация (акт, накладная, УПД) 00БП-002236 от 31.07.2025 14:47:12","19 ПАО ""РЗ ОЦМ""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,233939.18
2025-07-31 14:47:14.000,КУЛЗ АО,Договор №АТП-П 383/22 от 16.05.22г.,"Реализация (акт, накладная, УПД) 00БП-002238 от 31.07.2025 14:47:14","20 АО ""КУЗОЦМ""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,22872.23
2025-07-31 14:47:15.000,КУЗОЦМ АО,Договор №АТП-П 074/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-002239 от 31.07.2025 14:47:15","20 АО ""КУЗОЦМ""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,360973.01
2025-07-31 14:47:16.000,УРАЛКАБЕЛЬ АО,Договор № АТП-П 437/24 от 14.02.2024,"Реализация (акт, накладная, УПД) 00БП-002240 от 31.07.2025 14:47:16","30 ПАО ""Уральский завод РТИ""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,13321.46
2025-07-31 14:47:18.000,ПНТЗ АО,Договор №АТП-П 065/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-002242 от 31.07.2025 14:47:18","22 АО ""Первоуральский новотрубный завод""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,273475.99
2025-07-31 14:47:19.000,КИБЕРСТАЛЬ ООО,Договор №АТП-П 332/20 от 01.09.20г.,"Реализация (акт, накладная, УПД) 00БП-002243 от 31.07.2025 14:47:19","22 АО ""Первоуральский новотрубный завод""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1629985.88
2025-07-31 14:47:20.000,ХИМТЕХ-Р ООО,Договор №АТП-П 165/15 от 07.09.15г.,"Реализация (акт, накладная, УПД) 00БП-002244 от 31.07.2025 14:47:20","27 ООО ""Химтех-Р""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,527974.24
2025-07-31 14:47:22.000,ЭКСТЕЛИОН-ТРЕЙД ООО,Договор №АТП-П 346/21 от 12.01.21г.,"Реализация (акт, накладная, УПД) 00БП-002246 от 31.07.2025 14:47:22","28 ООО ""Экстелион-Трейд""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,154910.78
2025-07-31 14:47:23.000,СПЕЦЭМАЛЬ ООО ЗЛКП,Договор №АТП-П 239/17 от 28.02.17г.,"Реализация (акт, накладная, УПД) 00БП-002247 от 31.07.2025 14:47:23","28 ООО ""Экстелион-Трейд""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,4166.67
2025-07-31 14:47:24.000,ХИМТЭК-ЯР ООО ПО,Договор №АТП-П 146/15 от 06.04.15г.,"Реализация (акт, накладная, УПД) 00БП-002248 от 31.07.2025 14:47:24","28 ООО ""Экстелион-Трейд""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,71735.88
2025-07-31 14:47:25.000,РОМАНОВСКИЕ КРАСКИ ООО,Договор №АТП-П 214/17 от 02.08.16г.,"Реализация (акт, накладная, УПД) 00БП-002249 от 31.07.2025 14:47:25","28 ООО ""Экстелион-Трейд""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,38533.99
2025-07-31 14:47:26.000,ПО ПОБЕДА ООО,Договор №АТП-П 260/18 от 25.08.17г.,"Реализация (акт, накладная, УПД) 00БП-002250 от 31.07.2025 14:47:26","28 ООО ""Экстелион-Трейд""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,368031.02
2025-07-31 14:47:27.000,ИМХОТЕП ООО,Договор №АТП-П 382/22 от 04.05.22г.,"Реализация (акт, накладная, УПД) 00БП-002251 от 31.07.2025 14:47:27","28 ООО ""Экстелион-Трейд""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,47754.0
2025-07-31 14:47:28.000,РУССКИЕ КРАСКИ АО,Договор №АТП-П 378/22 от 05.03.22г.,"Реализация (акт, накладная, УПД) 00БП-002252 от 31.07.2025 14:47:28","28 ООО ""Экстелион-Трейд""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,345419.46
2025-07-31 14:47:29.000,УНИХИМ С ОЗ АО,Договор №АТП-П 451/24 от 05.07.2024,"Реализация (акт, накладная, УПД) 00БП-002253 от 31.07.2025 14:47:29","30 ПАО ""Уральский завод РТИ""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,712200.0
2025-07-31 14:47:30.000,УРАЛЬСКИЙ ЗАВОД РТИ ПАО,Договор №АТП-П 258/17 от 31.07.17г.,"Реализация (акт, накладная, УПД) 00БП-002254 от 31.07.2025 14:47:30","30 ПАО ""Уральский завод РТИ""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,304558.91
2025-07-31 14:47:31.000,БИЗ ООО,Договор №АТП-П 121/14 от 27.03.14г.,"Реализация (акт, накладная, УПД) 00БП-002255 от 31.07.2025 14:47:31","30 ПАО ""Уральский завод РТИ""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,26480.46
2025-07-31 14:47:31.000,БИЗ ООО,Договор №АТП-П 121/14 от 27.03.14г.,"Реализация (акт, накладная, УПД) 00БП-002255 от 31.07.2025 14:47:31","30 ПАО ""Уральский завод РТИ""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,8418.04
2025-07-31 14:47:32.000,УРАЛЭЛАСТОТЕХНИКА АО,Договор №АТП-П 292/19 от 01.03.19г.,"Реализация (акт, накладная, УПД) 00БП-002256 от 31.07.2025 14:47:32","30 ПАО ""Уральский завод РТИ""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,298171.81
2025-07-31 14:47:33.000,ЗОМЗ АО,Договор № АТП-П 477/25 от 13.01.2025,"Реализация (акт, накладная, УПД) 00БП-002257 от 31.07.2025 14:47:33","28 ООО ""Экстелион-Трейд""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,389706.37
2025-07-31 14:47:34.000,РОШИБУС ООО,Договор №АТП-П 416/23 от 20.06.23г.,"Реализация (акт, накладная, УПД) 00БП-002258 от 31.07.2025 14:47:34","32 ООО ""Рошибус""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,140664.8
2025-07-31 14:47:35.000,НИИ ПОЛИМЕРОВ АО,Договор № АТП-П 500/25 от 07.07.2025,"Реализация (акт, накладная, УПД) 00БП-002259 от 31.07.2025 14:47:35","32 ООО ""Рошибус""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,16689.15
2025-07-31 14:47:36.000,АКРИМА ООО,Договор №АТП-П 464/24 от 04.10.2024,"Реализация (акт, накладная, УПД) 00БП-002260 от 31.07.2025 14:47:36","32 ООО ""Рошибус""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1365.0
2025-07-31 14:47:37.000,ТД МЕГАТАКТ ООО,Договор №АТП-П 317/20 от 23.03.20г.,"Реализация (акт, накладная, УПД) 00БП-002261 от 31.07.2025 14:47:37","32 ООО ""Рошибус""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,7663.5
2025-07-31 14:47:38.000,НПП ЭЛКОМ ООО Лобачевского,Договор №АТП-П 013/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-002262 от 31.07.2025 14:47:38","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,140258.63
2025-07-31 14:47:39.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-002263 от 31.07.2025 14:47:39","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,102950.95
2025-07-31 14:47:40.000,НОРМАЛЬ АО,Договор №АТП-П 019/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-002264 от 31.07.2025 14:47:40","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1565491.1
2025-07-31 14:47:41.000,АВИАСЕРВИС ООО,Договор №АТП-П 018/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-002265 от 31.07.2025 14:47:41","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,699379.78
2025-07-31 14:47:42.000,ПТК АО (ПРОМТЕХКОНТРАКТ),Договор №АТП-П 457/24 от 12.08.2024,"Реализация (акт, накладная, УПД) 00БП-002266 от 31.07.2025 14:47:42","32 ООО ""Рошибус""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,24019.8
2025-07-31 14:47:44.000,ШЗН ООО,Договор №АТП-П 103/13 от 01.04.13г.,"Реализация (акт, накладная, УПД) 00БП-002268 от 31.07.2025 14:47:44","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,197247.83
2025-07-31 14:47:51.000,РУСАВИАМЕТИЗ ООО,Договор №АТП-П 115/14 от 30.12.13г.,"Реализация (акт, накладная, УПД) 00БП-002275 от 31.07.2025 14:47:51","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,178602.01
2025-07-31 14:47:52.000,АРЗАМАС-МЕТИЗ ООО,Договор №АТП-П 255/17 от 14.07.17г.,"Реализация (акт, накладная, УПД) 00БП-002276 от 31.07.2025 14:47:52","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,42199.42
2025-07-31 14:47:53.000,ННИИММ ПРОМЕТЕЙ АО,Договор № АТП-П 471/24 от 21.11.2024,"Реализация (акт, накладная, УПД) 00БП-002277 от 31.07.2025 14:47:53","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,6520.17
2025-07-31 14:47:54.000,ГИАДА-НН ООО,Договор №АТП-П 463/24 от 04.10.2024,"Реализация (акт, накладная, УПД) 00БП-002278 от 31.07.2025 14:47:54","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,666120.0
